"loadings" "Annotation"
"r1715" "0.0747397479052916" "_Ews_high"
"r2080" "0.0760836819507223" "_Ews_high"
"r0178" "0.0793584177348166" "_Ews_high"
"ABTArm" "0.0793584177348166" "_Ews_high"
"4ABUTtm" "0.0793584177348167" "_Ews_high"
"G3PD1" "0.0883995262551917" "_Ews_high"
"2HCO3_NAt" "0.0959402659929619" "_Ews_high"
"r0525" "0.0981354356150686" "_Ews_high"
"SACCD4m" "-0.0981464593381386" "_Average"
"G3PD2m" "-0.0887795765417838" "_Average"
"r1775" "-0.0854716067068845" "_Average"
"r1646" "-0.0777347682690872" "_Average"
"HISSNAT5tc" "-0.0773171065112161" "_Average"
"AKGDm" "-0.0763999706076512" "_Average"
"r2114" "-0.0730709133345064" "_Average"
"r0060" "-0.0721334961491649" "_Average"
"GLUPROASCT1" "-0.071977927628026" "_Average"
"GLUVESSEC" "-0.071977927628026" "_Average"
"r1580" "-0.0715823249992954" "_Average"
"r1687" "-0.0706657861697692" "_Average"
"ICDHxm" "-0.0692206447743624" "_Average"
"r1454" "-0.0684911695335229" "_Average"
"r1598" "-0.0681048264649133" "_Average"
"r1576" "0.070876950125609" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1660" "0.0718884989755201" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1671" "0.072742627677099" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1664" "0.0728960076706675" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ACS" "0.0743191432137308" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1620" "0.0743226996095832" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1563" "0.0748315696834391" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1613" "0.0760255711981262" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1644" "0.0853159385416857" "_Ews_high_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1730" "-0.118002305723049" "_Ews_high"
"ALAt4" "-0.114379035085823" "_Ews_high"
"r2526" "-0.0964930992502552" "_Ews_high"
"r1715" "-0.0925348494112029" "_Ews_high"
"r1680" "-0.0870804636962024" "_Ews_high"
"GCC2cm" "-0.0850938564567681" "_Ews_high"
"GCC2am" "-0.0850699673392993" "_Ews_high"
"r1820" "-0.0795641248629383" "_Ews_high"
"r1745" "-0.0790074253324402" "_Ews_high"
"GTHP" "-0.0776242945957493" "_Ews_high"
"r1681" "-0.0731635864533348" "_Ews_high"
"r0398" "-0.0695839245531373" "_Ews_high"
"r1666" "-0.0688708160257932" "_Ews_high"
"LMPD_ctp_c_1_5" "-0.0687594095054011" "_Ews_high"
"LYStm" "0.0680490269355062" "_Proliferating_Redox/OxPhosPho"
"4MOPte" "0.0720859461062503" "_Proliferating_Redox/OxPhosPho"
"EX_thr_L_e" "0.0726782075118794" "_Proliferating_Redox/OxPhosPho"
"r1801" "0.0729283997468433" "_Proliferating_Redox/OxPhosPho"
"CTPS2" "0.0748668856029293" "_Proliferating_Redox/OxPhosPho"
"SERGLYexR" "0.0752006874719931" "_Proliferating_Redox/OxPhosPho"
"r1434" "0.0774942220813937" "_Proliferating_Redox/OxPhosPho"
"r0081" "0.0775514379791119" "_Proliferating_Redox/OxPhosPho"
"r0464" "0.0777558592001957" "_Proliferating_Redox/OxPhosPho"
"r0655" "0.0784674851978943" "_Proliferating_Redox/OxPhosPho"
"MCCCrm" "0.0784674851978943" "_Proliferating_Redox/OxPhosPho"
"OIVD1m" "0.0784674851978943" "_Proliferating_Redox/OxPhosPho"
"MGCHrm" "0.0784674851978944" "_Proliferating_Redox/OxPhosPho"
"r1602" "0.0786863423417308" "_Proliferating_Redox/OxPhosPho"
"r1578" "0.0788089241975961" "_Proliferating_Redox/OxPhosPho"
"LEUTA" "0.0790352669229881" "_Proliferating_Redox/OxPhosPho"
"4MOPt2im" "0.0790594774005157" "_Proliferating_Redox/OxPhosPho"
"r2376" "0.0796434733720158" "_Proliferating_Redox/OxPhosPho"
"r1493" "0.0807803059876974" "_Proliferating_Redox/OxPhosPho"
"AACOAT" "0.0811775597304901" "_Proliferating_Redox/OxPhosPho"
"GND" "0.083658962743728" "_Proliferating_Redox/OxPhosPho"
"HMGLm" "0.0906838373521844" "_Proliferating_Redox/OxPhosPho"
"r1756" "0.0919367692264998" "_Proliferating_Redox/OxPhosPho"
"HKYNH" "0.0919368077302062" "_Proliferating_Redox/OxPhosPho"
"r1752" "0.0919368077302063" "_Proliferating_Redox/OxPhosPho"
"r1763" "0.0919368077302063" "_Proliferating_Redox/OxPhosPho"
"SERALANaEx" "0.0919368077302063" "_Proliferating_Redox/OxPhosPho"
"r1683" "0.0919368077302064" "_Proliferating_Redox/OxPhosPho"
"r1912" "0.0919368077302064" "_Proliferating_Redox/OxPhosPho"
"r1907" "0.0919368077302064" "_Proliferating_Redox/OxPhosPho"
"r1914" "0.102125806206223" "_Proliferating_Redox/OxPhosPho"
"ALAGLYexR" "0.112301419295706" "_Proliferating_Redox/OxPhosPho"
"3HAO" "-0.0919368077302088" "_Ews_low"
"r0645" "-0.0919368077302063" "_Ews_low"
"PCLAD" "-0.0919368077302062" "_Ews_low"
"ACACT1r" "-0.08117755973049" "_Ews_low"
"LEUt5m" "-0.0790238729583794" "_Ews_low"
"LEUTAm" "-0.0790238729583794" "_Ews_low"
"r0549" "-0.0777558592001957" "_Ews_low"
"ALATA_L" "-0.0775701166756259" "_Ews_low"
"ALAt4" "-0.0750676762754555" "_Ews_low"
"3HCO3_NAt" "-0.0748755626921051" "_Ews_low"
"CTPS1" "-0.0748668856029634" "_Ews_low"
"r1681" "-0.0737760900494436" "_Ews_low"
"THRD_L" "-0.0726782075119119" "_Ews_low"
"EX_4mop_e" "-0.0720859461062503" "_Ews_low"
"r1698" "-0.0715876564432714" "_Ews_low"
"r1696" "-0.069966334403067" "_Ews_low"
"LMPD_gtp_c_1_9" "-0.0694628443295337" "_Ews_low"
"r1680" "-0.06761059867929" "_Ews_low"
"r1607" "0.0677008324790606" "_Redox/OxPhosPho"
"ACACT1r" "0.0680062909765998" "_Redox/OxPhosPho"
"CYStec" "0.0681787244595343" "_Redox/OxPhosPho"
"r1668" "0.0692590547961552" "_Redox/OxPhosPho"
"r1551" "0.0694717109890032" "_Redox/OxPhosPho"
"ALAGLYexR" "0.071537921327077" "_Redox/OxPhosPho"
"r0055" "0.0795712263062092" "_Redox/OxPhosPho"
"LYStiDF" "0.0895140160220258" "_Redox/OxPhosPho"
"r1568" "0.0944818961886168" "_Redox/OxPhosPho"
"PPItr" "0.114613529136406" "_Redox/OxPhosPho"
"PEPCK" "-0.157321750321533" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1925" "-0.114613529136408" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"CLFORtex" "-0.114613529136408" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GTHOm" "-0.114613529136408" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2521" "-0.114613529136408" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1836" "-0.114613529136408" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r2389" "-0.113853316310469" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"MMSAD3m" "-0.111613336587522" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0365" "-0.110848681020437" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0596" "-0.110848681020437" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PRPNCOAHYDm" "-0.110848681020437" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PPCOAOm" "-0.110848681020437" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_akg_e" "-0.110433969067339" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0022" "-0.104796247672612" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GLNtN1" "-0.103469744400929" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1959" "-0.101229865622522" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"LMPD_chsterol_c_1_21" "-0.100075623726713" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1667" "-0.0978790215009653" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALAyLATthc" "-0.0926352141869899" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1670" "-0.0911186681491836" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HCO3_NAt" "-0.085796851867981" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"NTD7" "-0.0845685047686466" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ADPT" "-0.0845353805336095" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PUNP1" "-0.08453272305217" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PPM" "-0.08453272305217" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PRPPS" "-0.0845327230521699" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1655" "-0.0843129574431062" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1665" "-0.0839268949144706" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALASERNaEx" "-0.082993732399537" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_mthgxl_e" "-0.0722397796346619" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"MTHGXLt" "-0.0722397796346619" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ADNK1" "-0.0712800846254895" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1816" "-0.0703805032933641" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ASPPROASCT1" "-0.0696941608394467" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1770" "-0.0693484577841394" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"AACOAT" "-0.0680062909765998" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0055" "0.0699030992713417" "_Proliferating_Redox/OxPhosPho"
"r1596" "0.0706475331855232" "_Proliferating_Redox/OxPhosPho"
"r1606" "0.0708432608277734" "_Proliferating_Redox/OxPhosPho"
"r0829" "0.0736781240602653" "_Proliferating_Redox/OxPhosPho"
"r1668" "0.0737079453526876" "_Proliferating_Redox/OxPhosPho"
"r0885" "0.0914504762582489" "_Proliferating_Redox/OxPhosPho"
"GLXtp" "0.104172918962522" "_Proliferating_Redox/OxPhosPho"
"H2O2tp" "0.104172918962522" "_Proliferating_Redox/OxPhosPho"
"NH4tp" "0.104172918962522" "_Proliferating_Redox/OxPhosPho"
"LEUtec" "-0.110130565825573" "_Redox/OxPhosPho"
"AGTim" "-0.104172918962522" "_Redox/OxPhosPho"
"O2tp" "-0.104172918962522" "_Redox/OxPhosPho"
"GLYtp" "-0.104172918962522" "_Redox/OxPhosPho"
"GLXtm" "-0.104172918962522" "_Redox/OxPhosPho"
"H2Otp" "-0.104172918962522" "_Redox/OxPhosPho"
"GLYOp" "-0.104172918962522" "_Redox/OxPhosPho"
"r1936" "-0.104172918962522" "_Redox/OxPhosPho"
"THRPHELAT2tc" "-0.104172918962522" "_Redox/OxPhosPho"
"LEUyLAThtc" "-0.104172918962522" "_Redox/OxPhosPho"
"VALPHELAT2tc" "-0.104172918962522" "_Redox/OxPhosPho"
"ILEPHELAT2tc" "-0.104172899866332" "_Redox/OxPhosPho"
"r1807" "-0.102288732833593" "_Redox/OxPhosPho"
"PROt4" "-0.0921985883344417" "_Redox/OxPhosPho"
"r1610" "-0.0917456932931664" "_Redox/OxPhosPho"
"r1745" "-0.0855910400539771" "_Redox/OxPhosPho"
"r2372" "-0.0825807940772813" "_Redox/OxPhosPho"
"ICDHy" "-0.081970119323855" "_Redox/OxPhosPho"
"r1628" "-0.0818489634130933" "_Redox/OxPhosPho"
"r1654" "-0.0791473813055198" "_Redox/OxPhosPho"
"r1847" "-0.0787238704219105" "_Redox/OxPhosPho"
"r2373" "-0.0752771887783814" "_Redox/OxPhosPho"
"GTHP" "-0.0731341617623764" "_Redox/OxPhosPho"
"r2520" "-0.072727364040425" "_Redox/OxPhosPho"
"FUMSO4tm" "-0.0704521207032162" "_Redox/OxPhosPho"
"EX_mthgxl_e" "-0.0703596901659847" "_Redox/OxPhosPho"
"MTHGXLt" "-0.0703596901659846" "_Redox/OxPhosPho"
"r1640" "-0.0698686719992668" "_Redox/OxPhosPho"
"r1653" "-0.0692986733363968" "_Redox/OxPhosPho"
"r1638" "-0.0685956475632844" "_Redox/OxPhosPho"
"r1637" "-0.0679604800774579" "_Redox/OxPhosPho"
"PHEyLATthc" "0.0730571939514885" "_Proliferating_Redox/OxPhosPho"
"MMEm" "0.0742608798398829" "_Proliferating_Redox/OxPhosPho"
"EX_thr_L_e" "0.0755862900446494" "_Proliferating_Redox/OxPhosPho"
"r0792" "0.0768764572277095" "_Proliferating_Redox/OxPhosPho"
"MTHFR3" "0.0772982685603785" "_Proliferating_Redox/OxPhosPho"
"LEUt5m" "0.0803152612449975" "_Proliferating_Redox/OxPhosPho"
"LEUTAm" "0.0803152612449975" "_Proliferating_Redox/OxPhosPho"
"EX_ile_L_e" "0.0848753628972652" "_Proliferating_Redox/OxPhosPho"
"4MOPte" "0.0864251903285082" "_Proliferating_Redox/OxPhosPho"
"r0553" "0.0938480679319495" "_Proliferating_Redox/OxPhosPho"
"r0552" "-0.0938480679319495" "_Average"
"NAt5" "-0.0891027611838945" "_Average"
"EX_4mop_e" "-0.0864251903285082" "_Average"
"PHEt4" "-0.0849651612058879" "_Average"
"ILETA" "-0.0848753628974542" "_Average"
"r2371" "-0.0825467495036302" "_Average"
"LEUTA" "-0.080297348580597" "_Average"
"4MOPt2im" "-0.0802514225306587" "_Average"
"THRD_L" "-0.0755862900446987" "_Average"
"MMMm" "-0.0742608798398829" "_Average"
"PPCOACm" "-0.0742608798398829" "_Average"
"r2137" "-0.07265328944758" "_Average"
"FDH" "-0.0726390303059119" "_Average"
"ADEt" "0.0738633955467674" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GLUDC" "0.0758059389563372" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PIt9" "0.0915142591696191" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_gly_e" "0.0942758044238026" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HISSNAT5tc" "0.0974141436667776" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ACONTm" "0.101749511356447" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"DPGase" "-0.0935710939363771" "_Proliferating_Redox/OxPhosPho"
"DPGM" "-0.0935710939363771" "_Proliferating_Redox/OxPhosPho"
"ALASERNaEx" "-0.0914648874874367" "_Proliferating_Redox/OxPhosPho"
"r1650" "-0.0784697429924636" "_Proliferating_Redox/OxPhosPho"
"r1658" "-0.0776576936985772" "_Proliferating_Redox/OxPhosPho"
"LMPD_dgtp_n_1_11" "-0.0775108855028713" "_Proliferating_Redox/OxPhosPho"
"GLUPRT" "-0.0761769807127016" "_Proliferating_Redox/OxPhosPho"
"PRFGS" "-0.0761769807127016" "_Proliferating_Redox/OxPhosPho"
"LMPD_atp_c_1_10" "-0.0761769807126709" "_Proliferating_Redox/OxPhosPho"
"EX_ade_e" "-0.0738633955467676" "_Proliferating_Redox/OxPhosPho"
"r1548" "-0.0732000790239328" "_Proliferating_Redox/OxPhosPho"
"r1605" "-0.072877839563024" "_Proliferating_Redox/OxPhosPho"
"r1538" "-0.0727174068700266" "_Proliferating_Redox/OxPhosPho"
"r2419" "-0.0721666545053253" "_Proliferating_Redox/OxPhosPho"
"H2CO3D" "0.0724908159762898" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALAGLYexR" "0.0726540319977" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0010" "0.0740328816106379" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1591" "0.0749755328493285" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0941" "0.0749989926285251" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"PCm" "0.0750046833015718" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ME2m" "0.0794460888615712" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALAASNNaEx" "0.0797200660070997" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ALAt2r" "0.083469177255123" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ASNS1" "0.0850762069396582" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0127" "0.0851464835241623" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1606" "0.0876029185975808" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"G5SDym" "0.0884847518743091" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GLU5Km" "0.0884847518743091" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GLUPROASCT1" "0.0885181919227247" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"2HCO3_NAt" "0.0904882678442769" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"EX_ac_e" "0.0929727391394214" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HISyLATthc" "0.0937544952598102" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ILEt5m" "0.0937643916201312" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ILETAm" "0.0937643916341478" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0086" "0.0937644760695299" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0157" "0.0937644760695299" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"ASNTHRNaEx" "0.0937644760695299" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"DHAPtc" "0.09376447606953" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"GLYC3PFADm" "0.09376447606953" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"SO4CLtex2" "0.09376447606953" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"OROTGLUt" "0.09376447606953" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"HISyLATtc" "0.0945340759933548" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"FUMtm" "0.0950974939738214" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r1652" "0.0983470202559709" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"MALTSULtm" "0.0993427279965838" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0829" "0.0993427279965838" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"r0830" "0.0993428721048397" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"H2O2syn" "0.125478675895419" "_Proliferating_Glucose/Hypoxia_Redox/OxPhosPho"
"MALSO4tm" "-0.119556194213944" "_Redox/OxPhosPho"
"SUCCt2m" "-0.0995673201694418" "_Redox/OxPhosPho"
"FUMTSULtm" "-0.0993427279965838" "_Redox/OxPhosPho"
"MALSO3tm" "-0.0938489528873235" "_Redox/OxPhosPho"
"SO4t4_2" "-0.093765184405831" "_Redox/OxPhosPho"
"r0839" "-0.09376447606953" "_Redox/OxPhosPho"
"GLYC3Ptmc" "-0.09376447606953" "_Redox/OxPhosPho"
"ACt2r" "-0.0937596620950971" "_Redox/OxPhosPho"
"GHMT2r" "-0.0845732625206078" "_Redox/OxPhosPho"
"r1645" "-0.0834574520556746" "_Redox/OxPhosPho"
"r1620" "-0.0823089731179429" "_Redox/OxPhosPho"
"r0822" "-0.0774305103385138" "_Redox/OxPhosPho"
"ACt2m" "-0.0763362795854745" "_Redox/OxPhosPho"
"r1628" "-0.0758082848491301" "_Redox/OxPhosPho"
"PIt9" "-0.0743143522713643" "_Redox/OxPhosPho"
"PGI" "0.0727315546179142" "_Ews_low"
"r1959" "0.0745305238619763" "_Ews_low"
"LMPD_gtp_c_1_9" "0.0761854719933703" "_Ews_low"
"LMPD_sphmyln_hs_c_1_12" "0.0764589515816423" "_Ews_low"
"NH4t3r" "0.0767220284021009" "_Ews_low"
"FUMTSULtm" "0.0795671535406981" "_Ews_low"
"SUCCt2m" "0.0796895495915427" "_Ews_low"
"r1669" "0.0825094094369962" "_Ews_low"
"r1665" "0.0825259971163166" "_Ews_low"
"r1670" "0.0825344487453177" "_Ews_low"
"MALtm" "0.0830027365205693" "_Ews_low"
"HIStiDF" "0.0857406344713353" "_Ews_low"
"r1667" "0.0870503424294982" "_Ews_low"
"VALt4" "0.0893322830090438" "_Ews_low"
"GLNyLATthc" "0.0899316251957704" "_Ews_low"
"ARGt4" "0.0899458955658917" "_Ews_low"
"r2391" "0.08996927573226" "_Ews_low"
"CYSSERNaEx" "0.08996927573226" "_Ews_low"
"NCCt" "0.0899692757322601" "_Ews_low"
"EX_for_e" "0.0899692757322602" "_Ews_low"
"FUM" "0.100039773727395" "_Ews_low"
"SERGLNNaEx" "0.103478055384642" "_Ews_low"
"EX_lac_L_e" "0.120825759655576" "_Ews_low"
"r2390" "0.122025475678353" "_Ews_low"
"r0821" "-0.109158473878415" "_Proliferating_Redox/OxPhosPho"
"LDH_L" "-0.108275583180429" "_Proliferating_Redox/OxPhosPho"
"FUMm" "-0.0985331045752632" "_Proliferating_Redox/OxPhosPho"
"NAHCO3_HCLt" "-0.0976128796500178" "_Proliferating_Redox/OxPhosPho"
"r2532" "-0.0925135252258514" "_Proliferating_Redox/OxPhosPho"
"r1668" "-0.0870346080771872" "_Proliferating_Redox/OxPhosPho"
"r2419" "-0.0849274223619207" "_Proliferating_Redox/OxPhosPho"
"H2Otm" "-0.0848603946418169" "_Proliferating_Redox/OxPhosPho"
"LYStiDF" "-0.0825570480758464" "_Proliferating_Redox/OxPhosPho"
"THD1m" "-0.0803605023335557" "_Proliferating_Redox/OxPhosPho"
"MALTSULtm" "-0.0795671535406981" "_Proliferating_Redox/OxPhosPho"
"r0829" "-0.0795671535406981" "_Proliferating_Redox/OxPhosPho"
"r0830" "-0.0795664409645852" "_Proliferating_Redox/OxPhosPho"
"r2403" "-0.0768596958297631" "_Proliferating_Redox/OxPhosPho"
"r0911" "-0.0767329844555946" "_Proliferating_Redox/OxPhosPho"
"VALLAT1tc" "-0.0767221386089734" "_Proliferating_Redox/OxPhosPho"
"r2405" "-0.0767220284021011" "_Proliferating_Redox/OxPhosPho"
"r2416" "-0.0767220284021011" "_Proliferating_Redox/OxPhosPho"
"THRSERNaEx" "-0.0767220284021011" "_Proliferating_Redox/OxPhosPho"
"r1735" "-0.0767220284021011" "_Proliferating_Redox/OxPhosPho"
"r1951" "-0.0767220284021011" "_Proliferating_Redox/OxPhosPho"
"r1986" "-0.076722028402101" "_Proliferating_Redox/OxPhosPho"
"r1850" "-0.076722028402101" "_Proliferating_Redox/OxPhosPho"
"P5CR" "-0.076722028402101" "_Proliferating_Redox/OxPhosPho"
"G5SADs" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"ASNGLNNaEx" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"GLU5SAtmc" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"r1685" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"r1817" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"r1930" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"r1674" "-0.0767220284021009" "_Proliferating_Redox/OxPhosPho"
"FUMtm" "-0.0760853221317237" "_Proliferating_Redox/OxPhosPho"
"TYRPHELAT2tc" "-0.0728622458586794" "_Proliferating_Redox/OxPhosPho"
"ILELAT1tc" "0.0749061871508007" "_Glucose/Hypoxia"
"AKGDm" "0.0764908672265336" "_Glucose/Hypoxia"
"r1638" "0.0780229996293399" "_Glucose/Hypoxia"
"GTHP" "0.078803032349782" "_Glucose/Hypoxia"
"PHEyLATthc" "0.0794779537250982" "_Glucose/Hypoxia"
"ASNPHELAT2tc" "0.08237368546477" "_Glucose/Hypoxia"
"r1610" "0.0856758703781146" "_Glucose/Hypoxia"
"H2CO3D" "0.0860304332950366" "_Glucose/Hypoxia"
"r1631" "0.0863074626746497" "_Glucose/Hypoxia"
"r1618" "0.0869286174418225" "_Glucose/Hypoxia"
"r0941" "0.0876393831738372" "_Glucose/Hypoxia"
"PCm" "0.0876842417219631" "_Glucose/Hypoxia"
"ME2m" "0.088006701983751" "_Glucose/Hypoxia"
"ARGLYSex" "0.0938327574469799" "_Glucose/Hypoxia"
"EX_4abut_e" "0.0952561415854405" "_Glucose/Hypoxia"
"CSm" "0.0954337633115822" "_Glucose/Hypoxia"
"GLYt4" "0.0954951668269281" "_Glucose/Hypoxia"
"PROt4" "0.095954097721515" "_Glucose/Hypoxia"
"EX_co2_e" "0.099010329273562" "_Glucose/Hypoxia"
"r2379" "0.121023163448836" "_Glucose/Hypoxia"
"METyLATthc" "0.132214602761308" "_Glucose/Hypoxia"
"r0191" "0.132214602761308" "_Glucose/Hypoxia"
"EX_ahcys_e" "0.132214602761308" "_Glucose/Hypoxia"
"CYSALANaEx" "0.132214602761308" "_Glucose/Hypoxia"
"PDHm" "0.133873555398865" "_Glucose/Hypoxia"
"AHCYSte" "-0.132214602761308" "_Ews_low"
"GCC2cm" "-0.129753423154778" "_Ews_low"
"GCC2am" "-0.129752353897031" "_Ews_low"
"EX_gly_e" "-0.102615802103672" "_Ews_low"
"UMPK3" "-0.100308029048073" "_Ews_low"
"CO2t" "-0.0990103292735619" "_Ews_low"
"CO2tm" "-0.0964651164779064" "_Ews_low"
"ABUTt4_2_r" "-0.0952561415854405" "_Ews_low"
"4ABUTtm" "-0.0900926785364832" "_Ews_low"
"ABTArm" "-0.0900926785364823" "_Ews_low"
"r0178" "-0.0900926785364823" "_Ews_low"
"r0913" "-0.0874499865695354" "_Ews_low"
"ALAtN1" "-0.0869320030490838" "_Ews_low"
"r2390" "-0.0833905172158259" "_Ews_low"
"GTHRDt" "-0.0821910860379665" "_Ews_low"
"MDHm" "-0.0809400849754903" "_Ews_low"
"EX_chol_e" "-0.077959657407803" "_Ews_low"
