Var1,ASP14_i10_plus_low
EX_9_cis_retfa_e,NaN
EX_abt_e,NaN
EX_acetone_e,NaN
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,NaN
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_ach_e,NaN
EX_acn13acngalgbside_hs_e,NaN
EX_acn23acngalgbside_hs_e,NaN
EX_acnacngal14acglcgalgluside_hs_e,NaN
EX_acnacngalgbside_hs_e,NaN
EX_acngalacglcgal14acglcgalgluside_hs_e,NaN
EX_adp_e,NaN
EX_adprbp_e,NaN
EX_adrn_e,NaN
EX_adrnl_e,NaN
EX_aflatoxin_e,NaN
EX_ahandrostanglc_e,NaN
EX_ak2lgchol_hs_e,NaN
EX_ala_B_e,NaN
EX_ala_D_e,NaN
EX_aldstrn_e,NaN
EX_amp_e,NaN
EX_andrstrn_e,NaN
EX_andrstrnglc_e,NaN
EX_antipyrene_e,NaN
EX_apnnox_e,NaN
EX_appnn_e,NaN
EX_aprgstrn_e,NaN
EX_aqcobal_e,NaN
EX_arach_e,NaN
EX_arachd_e,NaN
EX_ascb_L_e,NaN
EX_asp_D_e,NaN
EX_atp_e,NaN
EX_avite1_e,NaN
EX_avite2_e,NaN
EX_bhb_e,NaN
EX_bildglcur_e,NaN
EX_bilglcur_e,NaN
EX_bilirub_e,NaN
EX_biocyt_e,NaN
EX_bvite_e,NaN
EX_camp_e,NaN
EX_caro_e,NaN
EX_carveol_e,NaN
EX_chol_e,NaN
EX_cholate_e,NaN
EX_chsterol_e,NaN
EX_chtn_e,NaN
EX_clpnd_e,NaN
EX_cmp_e,NaN
EX_co_e,NaN
EX_coumarin_e,NaN
EX_creat_e,NaN
EX_crmp_hs_e,NaN
EX_crn_e,NaN
EX_crtsl_e,NaN
EX_crtstrn_e,NaN
EX_crvnc_e,NaN
EX_cspg_a_e,NaN
EX_cspg_b_e,NaN
EX_cspg_c_e,NaN
EX_cspg_d_e,NaN
EX_cspg_e_e,NaN
EX_cyan_e,NaN
EX_dag_hs_e,NaN
EX_dcsptn1_e,NaN
EX_debrisoquine_e,NaN
EX_dgchol_e,NaN
EX_dhdascb_e,NaN
EX_dheas_e,NaN
EX_dhf_e,NaN
EX_digalsgalside_hs_e,NaN
EX_dlnlcg_e,NaN
EX_dmantipyrine_e,NaN
EX_dmhptcrn_e,NaN
EX_dopa_e,NaN
EX_dopasf_e,NaN
EX_eaflatoxin_e,NaN
EX_ebastine_e,NaN
EX_ebastineoh_e,NaN
EX_eicostet_e,NaN
EX_elaid_e,NaN
EX_estradiol_e,NaN
EX_estradiolglc_e,NaN
EX_estriolglc_e,NaN
EX_estroneglc_e,NaN
EX_estrones_e,NaN
EX_fuc13galacglcgal14acglcgalgluside_hs_e,NaN
EX_fuc14galacglcgalgluside_hs_e,NaN
EX_fucacgalfucgalacglcgalgluside_hs_e,NaN
EX_fucacngal14acglcgalgluside_hs_e,NaN
EX_fucacngalacglcgalgluside_hs_e,NaN
EX_fucfuc12gal14acglcgalgluside_hs_e,NaN
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucgalacglcgalgluside_hs_e,NaN
EX_fucgal14acglcgalgluside_hs_e,NaN
EX_fucgalfucgalacglcgalgluside_hs_e,NaN
EX_fucgalgbside_hs_e,NaN
EX_fuc_L_e,NaN
EX_galacglcgalgbside_hs_e,NaN
EX_galfuc12gal14acglcgalgluside_hs_e,NaN
EX_galfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,NaN
EX_galgalgalthcrm_hs_e,NaN
EX_gbside_hs_e,NaN
EX_gchola_e,NaN
EX_gd1b2_hs_e,NaN
EX_gd1c_hs_e,NaN
EX_gdp_e,NaN
EX_gluala_e,NaN
EX_glyc_S_e,NaN
EX_glygn2_e,NaN
EX_glygn4_e,NaN
EX_glygn5_e,NaN
EX_gmp_e,NaN
EX_gp1c_hs_e,NaN
EX_gp1calpha_hs_e,NaN
EX_gq1b_hs_e,NaN
EX_gq1balpha_hs_e,NaN
EX_gsn_e,NaN
EX_gt1a_hs_e,NaN
EX_gthox_e,NaN
EX_gthrd_e,NaN
EX_gtp_e,NaN
EX_h2o2_e,NaN
EX_ha_e,NaN
EX_ha_pre1_e,NaN
EX_hco3_e,NaN
EX_hcoumarin_e,NaN
EX_hdca_e,NaN
EX_hdcea_e,NaN
EX_hestratriol_e,NaN
EX_hexc_e,NaN
EX_hista_e,NaN
EX_hom_L_e,NaN
EX_hpdca_e,NaN
EX_hspg_e,NaN
EX_htaxol_e,NaN
EX_i_e,NaN
EX_idp_e,NaN
EX_imp_e,NaN
EX_inost_e,NaN
EX_ksi_e,NaN
EX_ksi_deg1_e,NaN
EX_ksii_core2_e,NaN
EX_ksii_core4_e,NaN
EX_lac_D_e,NaN
EX_Lcystin_e,NaN
EX_leuktrA4_e,NaN
EX_leuktrB4_e,NaN
EX_leuktrC4_e,NaN
EX_leuktrD4_e,NaN
EX_leuktrE4_e,NaN
EX_leuktrF4_e,NaN
EX_lgnc_e,NaN
EX_limnen_e,NaN
EX_lipoate_e,NaN
EX_lneldc_e,NaN
EX_lnlc_e,NaN
EX_lnlnca_e,NaN
EX_lnlncg_e,NaN
EX_lpchol_hs_e,NaN
EX_mag_hs_e,NaN
EX_meoh_e,NaN
EX_mercplaccys_e,NaN
EX_mthgxl_e,NaN
EX_n2m2nmasn_e,NaN
EX_nad_e,NaN
EX_nadp_e,NaN
EX_ncam_e,NaN
EX_nifedipine_e,NaN
EX_no_e,NaN
EX_npthl_e,NaN
EX_nrpphr_e,NaN
EX_nrpphrsf_e,NaN
EX_nrvnc_e,NaN
EX_o2s_e,NaN
EX_oagd3_hs_e,NaN
EX_oagt3_hs_e,NaN
EX_ocdca_e,NaN
EX_ocdcea_e,NaN
EX_octa_e,NaN
EX_omeprazole_e,NaN
EX_onpthl_e,NaN
EX_oxa_e,NaN
EX_paf_hs_e,NaN
EX_pchol_hs_e,NaN
EX_pe_hs_e,NaN
EX_peplys_e,NaN
EX_perillyl_e,NaN
EX_pglyc_hs_e,NaN
EX_pheacgln_e,NaN
EX_phyQ_e,NaN
EX_phyt_e,NaN
EX_prgstrn_e,NaN
EX_prostgd2_e,NaN
EX_prostge1_e,NaN
EX_prostge2_e,NaN
EX_prostgf2_e,NaN
EX_ps_hs_e,NaN
EX_ptdca_e,NaN
EX_rbt_e,NaN
EX_retfa_e,NaN
EX_retinol_e,NaN
EX_retinol_9_cis_e,NaN
EX_retinol_cis_11_e,NaN
EX_retn_e,NaN
EX_retnglc_e,NaN
EX_Rtotal_e,NaN
EX_Rtotal2_e,NaN
EX_Rtotal3_e,NaN
EX_s2l2fn2m2masn_e,NaN
EX_s2l2n2m2masn_e,NaN
EX_sarcs_e,NaN
EX_sl_L_e,NaN
EX_spc_hs_e,NaN
EX_sph1p_e,NaN
EX_sphs1p_e,NaN
EX_srtn_e,NaN
EX_strch1_e,NaN
EX_strch2_e,NaN
EX_strdnc_e,NaN
EX_tag_hs_e,NaN
EX_tagat_D_e,NaN
EX_taxol_e,NaN
EX_tchola_e,NaN
EX_tcynt_e,NaN
EX_tdchola_e,NaN
EX_tethex3_e,NaN
EX_tetpent3_e,NaN
EX_tetpent6_e,NaN
EX_tettet6_e,NaN
EX_thf_e,NaN
EX_thmmp_e,NaN
EX_thmtp_e,NaN
EX_thym_e,NaN
EX_thyox_L_e,NaN
EX_tmndnc_e,NaN
EX_tolbutamide_e,NaN
EX_triodthy_e,NaN
EX_triodthysuf_e,NaN
EX_tststerone_e,NaN
EX_tststeroneglc_e,NaN
EX_tststerones_e,NaN
EX_tsul_e,NaN
EX_ttdca_e,NaN
EX_txa2_e,NaN
EX_tymsf_e,NaN
EX_Tyr_ggn_e,NaN
EX_udp_e,NaN
EX_ump_e,NaN
EX_urate_e,NaN
EX_utp_e,NaN
EX_vacc_e,NaN
EX_vitd3_e,NaN
EX_whddca_e,NaN
EX_whhdca_e,NaN
EX_whtststerone_e,NaN
EX_whttdca_e,NaN
EX_xolest_hs_e,NaN
EX_xolest2_hs_e,NaN
EX_xoltri24_e,NaN
EX_xoltri25_e,NaN
EX_xoltri27_e,NaN
EX_xylt_e,NaN
EX_yvite_e,NaN
F1Atg,NaN
F1PGT,0.320260416666667
FACOAL140i,1.9370625
FACOAL150,1.9370625
FACOAL160i,1.9370625
FACOAL170,1.9370625
FACOAL180i,1.9370625
FACOAL1812,0.436270833333333
FACOAL1813,0.436270833333333
FACOAL181i,1.9370625
FACOAL1821,1.9370625
FACOAL1822,0.436270833333333
FACOAL1831,1.9370625
FACOAL1832,0.436270833333333
FACOAL184,0.436270833333333
FACOAL191,NaN
FACOAL200,0.436270833333333
FACOAL203,0.436270833333333
FACOAL204,1.9370625
FACOAL2042,0.436270833333333
FACOAL205,0.436270833333333
FACOAL206,NaN
FACOAL224,0.436270833333333
FACOAL2251,0.436270833333333
FACOAL2252,0.436270833333333
FACOAL226,0.436270833333333
FACOAL240,0.436270833333333
FACOAL241,0.436270833333333
FACOAL244_1,0.436270833333333
FACOAL245_1,0.436270833333333
FACOAL245_2,0.436270833333333
FACOAL246_1,0.436270833333333
FACOAL260,0.436270833333333
FACOAL40im,NaN
FACOAL80i,1.9370625
FADDP,0.718635416666667
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,1.53188541666667
FAEL184,1.53188541666667
FAEL204,1.53188541666667
FAEL205,1.53188541666667
FAH1,NaN
FAH2,NaN
FAH3,NaN
FALDH,2.34097916666667
FALDtly,NaN
FALDtm,NaN
FAOXC11,1.60228125
FAOXC140,1.60228125
FAOXC150m,1.60228125
FAOXC160,1.60228125
FAOXC16080m,1.60228125
FAOXC16080x,0.123916666666667
FAOXC161802m,1.60228125
FAOXC16180m,1.60228125
FAOXC170m,1.60228125
FAOXC180,1.60228125
FAOXC180x,0.123916666666667
FAOXC1811601m,1.60228125
FAOXC1811602m,1.60228125
FAOXC1811603m,1.60228125
FAOXC182806m,1.60228125
FAOXC18280m,1.60228125
FAOXC183803m,1.60228125
FAOXC183806m,1.60228125
FAOXC183806x,0.123916666666667
FAOXC18480m,1.60228125
FAOXC18480x,0.123916666666667
FAOXC200180m,1.60228125
FAOXC200180x,0.123916666666667
FAOXC2031836m,1.60228125
FAOXC204,1.60228125
FAOXC204184m,1.60228125
FAOXC2051843m,1.60228125
FAOXC2051843x,0.123916666666667
FAOXC2242046m,1.60228125
FAOXC2242046x,0.123916666666667
FAOXC2251836m,1.60228125
FAOXC2251836x,0.123916666666667
FAOXC2252053m,1.60228125
FAOXC2252053x,0.123916666666667
FAOXC226,1.60228125
FAOXC226205m,1.60228125
FAOXC226205x,0.123916666666667
FAOXC240200x,0.123916666666667
FAOXC241181x,0.123916666666667
FAOXC2442246x,0.123916666666667
FAOXC2452253x,0.123916666666667
FAOXC2452256x,0.123916666666667
FAOXC246226x,0.123916666666667
FAOXC260240x,0.123916666666667
FAOXC80,1.60228125
FAS100COA,0.34184375
FAS120COA,0.34184375
FAS140COA,0.34184375
FAS160COA,0.34184375
FAS180COA,0.34184375
FAS80COA_L,0.34184375
FATP1t,0.34796875
FATP2t,0.191010416666667
FATP3t,0.191010416666667
FATP4t,0.520479166666667
FATP5t,0.520479166666667
FATP6t,0.520479166666667
FATP7t,0.520479166666667
FATP8t,0.520479166666667
FATP9t,0.520479166666667
FBA4,3.25444791666667
FBA5,NaN
FBP26,1.05504166666667
FCLTm,0.791375
FCOAH,NaN
FDH,NaN
FE2t,NaN
FE2tm,NaN
FE3R2e,1.62511458333333
FK,0.124885416666667
FKYNH,1.51432291666667
FOLR2,1.12984375
FOLt2,0.26084375
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FPGS2,0.483427083333333
FPGS2m,0.483427083333333
FPGS3,0.483427083333333
FPGS3m,0.483427083333333
FPGS4,0.483427083333333
FPGS4m,0.483427083333333
FPGS5,0.483427083333333
FPGS5m,0.483427083333333
FPGS6,0.483427083333333
FPGS6m,0.483427083333333
FPGS7m,0.483427083333333
FPGS8,0.483427083333333
FPGS8m,0.483427083333333
FPGS9,0.483427083333333
FPGS9m,0.483427083333333
FPGSm,0.483427083333333
FRDPtc,NaN
FRDPtr,NaN
FRUt1r,0.331229166666667
FTHFDH,0.0955104166666667
FTHFLm,1.58289583333333
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,0.757239583333333
FUCASE2ly,0.385875
FUCASEe,0.757239583333333
FUCASEly,0.385875
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUMAC,0.50859375
FUMm,0.920927083333333
FUMSO3tm,0.125916666666667
FUMSO4tm,0.125916666666667
FUMtm,0.125916666666667
FUMTSULtm,0.125916666666667
FUT11g,0.0601354166666667
FUT12g,0.0601354166666667
FUT14g,0.0601354166666667
FUT15g,0.0601354166666667
FUT16g,0.0601354166666667
FUT17g,0.0601354166666667
FUT18g,0.0601354166666667
FUT32g,NaN
FUT33g,NaN
FUT34g,NaN
FUT35g,NaN
FUT910g,NaN
FUT911g,NaN
FUT91g,NaN
FUT92g,NaN
FUT93g,NaN
FUT94g,NaN
FUT95g,NaN
FUT96g,NaN
FUT97g,NaN
FUT98g,NaN
FUT99g,NaN
G14T18g,2.18164583333333
G14T19g,2.18164583333333
G14T20g,2.18164583333333
G14T21g,2.18164583333333
G14T2g,2.18164583333333
G14T3g,2.18164583333333
G14T4g,2.18164583333333
G14T5g,2.18164583333333
G3PD2m,0.117364583333333
G5SADrm,NaN
G5SDym,1.72116666666667
G6PDH1rer,0.434739583333333
G6PDH2rer,0.950635416666667
G6PPer,1.28652083333333
G6Pter,0.153802083333333
GABAVESSEC,NaN
GACMTRc,0.48121875
GACPAILter,NaN
GAL3ST11,NaN
GAL3ST12,NaN
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,1.69909375
GALASE11ly,1.69909375
GALASE12ly,1.69909375
GALASE13ly,1.69909375
GALASE14ly,1.69909375
GALASE15ly,1.69909375
GALASE16ly,1.69909375
GALASE17ly,1.69909375
GALASE18ly,1.69909375
GALASE19ly,1.69909375
GALASE1ly,1.69909375
GALASE20ly,1.69909375
GALASE3ly,1.69909375
GALASE4ly,1.69909375
GALASE5ly,1.69909375
GALASE6ly,1.69909375
GALASE7ly,1.69909375
GALASE8ly,1.69909375
GALASE9ly,1.69909375
GALC,0.823770833333333
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,0.14053125
GALGT2,0.14053125
GALGT3,0.14053125
GALGT4,0.14053125
GALNACT1g,1.29863541666667
GALNACT2g,1.29863541666667
GALNACT3g,1.29863541666667
GALNACT4g,1.29863541666667
GALNACT5g,1.29863541666667
GALNTg,2.10694791666667
GALOR,2.37051041666667
GALSIDEtg,NaN
GALSIDEtl,NaN
GALt1r,1.50904166666667
GALT2g,0.265604166666667
GALTg,0.354802083333333
GALtly,NaN
GAMt1r,0.95465625
GAMYe,NaN
GAO1,1.23936458333333
GAO1g,1.23936458333333
GAO2,1.23936458333333
GAO2g,1.23936458333333
GARFT,2.07234375
GASNASE2ly,0.796395833333333
GASNASE3ly,0.796395833333333
GASNASEly,0.796395833333333
GBA,1.03366666666667
GBAl,1.03366666666667
GBGT1,NaN
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDDm,1.72116666666667
GCC2am,0.03571875
GCC2bim,0.03571875
GCC2cm,0.03571875
GCCam,0.03571875
GCCbim,0.03571875
GCCcm,0.03571875
GCHOLAt,0.0204895833333333
GCHOLAt2,0.02290625
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,0.0515208333333333
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,0.874041666666667
GDPtg,NaN
GFUCS,1.51461458333333
GGH_10FTHF5GLUe,1.532
GGH_10FTHF5GLUl,1.532
GGH_10FTHF6GLUe,1.532
GGH_10FTHF6GLUl,1.532
GGH_10FTHF7GLUe,1.532
GGH_10FTHF7GLUl,1.532
GGH_5DHFe,1.532
GGH_5DHFl,1.532
GGH_5THFe,1.532
GGH_5THFl,1.532
GGH_6DHFe,1.532
GGH_6DHFl,1.532
GGH_6THFe,1.532
GGH_6THFl,1.532
GGH_7DHFe,1.532
GGH_7DHFl,1.532
GGH_7THFe,1.532
GGH_7THFl,1.532
GGLUCT,1.46821875
GGNG,1.04322916666667
GGT_L,NaN
GGT5r,0.0805
GGT6,NaN
GHMT2rm,2.09044791666667
GHMT3,0.483729166666667
GLACO,1.55115625
GLACter,NaN
GLAl,1.40344791666667
GLB1,1.69909375
GLBRAN,1.64192708333333
GLCAASE1ly,0.976145833333333
GLCAASE4ly,0.976145833333333
GLCAASE5ly,0.976145833333333
GLCAASE6ly,0.976145833333333
GLCAASE7ly,0.976145833333333
GLCAASE8ly,0.976145833333333
GLCAASE9ly,0.976145833333333
GLCAE1g,NaN
GLCAE2g,0.90425
GLCAT2g,0.686020833333333
GLCAT3g,0.686020833333333
GLCAT4g,0.686020833333333
GLCAT5g,0.686020833333333
GLCAT6g,1.29975
GLCAT7g,1.29975
GLCAT8g,1.29975
GLCAT9g,1.29975
GLCATg,0.8495625
GLCMter,NaN
GLCNACASE1ly,0.0937916666666667
GLCNACASE2ly,0.0937916666666667
GLCNACASE3ly,0.0937916666666667
GLCNACASE4ly,0.0937916666666667
GLCNACASE5ly,0.0937916666666667
GLCNACDASg,0.654208333333333
GLCNACT1g,1.73859375
GLCNACT2g,1.29975
GLCNACT3g,1.29975
GLCNACT4g,1.29975
GLCNACT5g,1.29975
GLCt1r,1.50904166666667
GLCt2_2,NaN
GLCter,NaN
GLCtg,0.95465625
GLCtly,NaN
GLCURter,NaN
GLCURtly,1.13596875
GLDBRAN,1.02264583333333
GLGNS1,1.04322916666667
GLNALANaEx,1.9204375
GLNASNNaEx,1.9204375
GLNCYSNaEx,1.9204375
GLNLASEer,NaN
GLNSERNaEx,1.9204375
GLNTHRNaEx,1.9204375
GLNtm,NaN
GLNtN1,0.018375
GLPASE1,1.45778125
GLPASE2,1.45778125
GLRASE,NaN
GLU5Km,1.72116666666667
GLUCYS,0.800447916666667
GLUDC,0.339229166666667
GLUDxm,1.74382291666667
GLUDym,1.74382291666667
GluForTx,NaN
GLUNm,2.22726041666667
GLUt2m,1.0479375
GLUt6,0.8105
GLUt7l,NaN
GLUTCOADHm,0.477270833333333
GLUtr,NaN
GLUVESSEC,0.00310416666666667
GLXO2p,NaN
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.00782291666666667
GLYATm,0.746635416666667
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,1.60928125
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCtm,NaN
GLYCTO1p,NaN
GLYKm,0.50259375
GLYOp,NaN
GLYOXm,0.62328125
GLYt4,3.20634375
GLYt7_211_r,0.349052083333333
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMPtg,NaN
GMPtn,NaN
GNDer,2.35157291666667
GNMT,NaN
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,1.14333333333333
GPIAT,0.449041666666667
GPIDA2er,1.23388541666667
GPIDAer,1.23388541666667
GPIMTer_U,0.439104166666667
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTTx,0.669104166666667
GSNt,0.33965625
GSNt4,0.00773958333333333
GSNtl,0.250145833333333
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,1.0665625
GTHOm,1.0665625
GTHP,3.17153125
GTHPe,1.10665625
GTHPm,2.59485416666667
GTHRDt,NaN
GTHRDtr,NaN
GTHS,1.08364583333333
GTMLTe,0.0468958333333333
GUACYC,0.752760416666667
GUAD,NaN
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3Dm,0.36678125
H2ETer,0.685708333333333
H2MTer_U,0.546729166666667
H2O2syn,0.01125
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,NaN
H2Otn,NaN
H2Otp,NaN
H3ETer,0.685708333333333
H3MTer_U,0.345010416666667
H4ET3er,1.08458333333333
H4ETer,0.685708333333333
H5MTer_U,0.546729166666667
H6_ET2er,0.878552083333333
H6ET3er,1.08458333333333
H6_ETer,0.685708333333333
H6MTer_U,0.06409375
H7ET2er,0.878552083333333
H7_ETer,0.685708333333333
H7MTer_U,0.06409375
H7_TAer,0.881864583333333
H8TAer,0.881864583333333
HACD1m,2.29807291666667
HACD1x,1.49465625
HACD9m,1.55051041666667
HAS1,0.0323020833333333
HAS2,0.0323020833333333
HAtly,NaN
HBZOPT10m,0.13253125
HCO3_CLt,0.36175
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.520479166666667
HDCEAtr,NaN
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX10,1.64458333333333
HEX4,1.64458333333333
HEXCCOAtx,NaN
HEXCt,NaN
HGNTOR,0.0710729166666667
HIBDm,1.27925
HISDC,NaN
HISt4,3.20634375
HISTASE,NaN
HISTAtu,0.27753125
HISTAVESSEC,0.811520833333333
HIStiDF,0.139802083333333
HIStN1,NaN
HKt,NaN
HKYNH,0.339364583333333
HMGCOASi,1.30489583333333
HMGCOASim,0.00883333333333333
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.621635416666667
HMGLx,0.621635416666667
HOMt4,1.3388125
HOXG,1.62319791666667
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,0.60734375
HPDCACRNCPT2,0.15671875
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.09003125
HPYRRy,1.60928125
HPYRtp,NaN
HRETNtn,NaN
HS1ly,0.2943125
HS2ly,0.2943125
HS3ly,0.2943125
HS4ly,0.2943125
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0.154114583333333
HSD11B2r,NaN
HSD17B1,0.0640104166666667
HSD17B2r,0.441645833333333
HSD17B42x,1.49465625
HSD17B4x,1.49465625
HSD17B7r,0.47703125
HSD17B8r,0.441645833333333
HSD17B9r,0.47703125
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,0.18321875
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htr,NaN
Htx,NaN
HXANtx,NaN
HYPOE,NaN
HYPTROX,NaN
ICDHxm,1.22969791666667
ICDHy,1.90284375
ICDHyp,1.90284375
ICDHyrm,0.82971875
IDHPOXOX2b,0.00310416666666667
IDHPOXOX3,0.00310416666666667
IDHPOXOX4,0.00310416666666667
IDHPOXOXb,0.00310416666666667
IDOAASE1ly,0.0680625
IDOAASE2ly,0.0680625
IDOAASE3ly,0.0680625
IDOAASE4ly,0.0680625
IDOURtly,1.13596875
IDPtn,NaN
ILEt4,0.0210520833333333
ILEt5m,NaN
ILETAm,0.965875
ILEtec,0.204416666666667
INOSTO,NaN
INSt,0.33965625
INSt4,0.00773958333333333
INSTt2r,0.543760416666667
INSTt4,2.09623958333333
IPDDIx,1.66885416666667
IPDPtx,NaN
It,NaN
ITCOAL1m,0.708197916666667
ITCOALm,1.36521875
ITPtn,NaN
KAS8,0.34184375
KCC2t,0.29815625
KCCt,0.29815625
KDNH,NaN
KHK,0.0961145833333333
KHK2,0.0961145833333333
KHK3,0.0961145833333333
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSItly,NaN
Kt3g,0.332041666666667
KYN,0.339364583333333
KYN3OX,NaN
KYNAKGAT,0.231520833333333
KYNATESYN,NaN
LACZe,1.69909375
LALDO,2.34097916666667
LAPCOAl,0.75175
LCADi_D,1.55115625
LCADim,1.72116666666667
LCAT1e,0.351958333333333
LCTStg,NaN
LCYSTAT,1.43348958333333
LCYSTCBOXL,0.339229166666667
LDH_Lm,3.09003125
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,1.97166666666667
LEUt5m,NaN
LEUTAm,0.965875
LEUtec,0.204416666666667
LFORKYNHYD,0.339364583333333
LGNCCOAtx,NaN
LGNCt,NaN
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,1.120875
L_LACDcm,0.62115625
L_LACtcm,NaN
L_LACtm,2.35032291666667
LNELDCCPT1,0.60734375
LNELDCCPT2,0.15671875
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,0.60734375
LNLCCPT2,0.15671875
LNLCCRNt,NaN
LNLCt,0.520479166666667
LNLNCACPT1,0.60734375
LNLNCACPT2,0.15671875
LNLNCACRNt,NaN
LNLNCAt,0.520479166666667
